subject,upperbody_label,head_tilt,shoulder_slope,head_lateral_ratio,head_y_ratio,head_neck_vertical_angle,head_shoulder_alignment,upper_body_inclination,head_trunk_diff,trunk_forward_backward_angle,shoulder_z_asym,hip_shoulder_lateral,ear_height_asym,shoulder_width,shoulder_width_safe,head_depth_ratio_diag,head_center_source,head_center_z_reliable,upper_z_reliable,mid_shoulder_reliable,trunk_support_reliable
1,TLF,12.743490020287311,8.073984322977651,-0.02815350636231881,-0.3052834121734196,177.18258604124813,4.66950569730966,5.2690201202644005,7.4744699000229105,-81.59859527000982,-0.06751855058908518,0.031117352545053614,-0.16859735555759311,0.3070795346047989,0.3070795346047989,-1.1451682502181775,mid_eye,True,True,True,True
1,TLF,12.561253313793884,8.54270251559177,-0.028810172029082405,-0.30892262043501495,176.77459922320236,4.018550798202114,5.32805825845179,7.233195055342094,-81.38445458540622,-0.06952140123041778,0.025893951805421547,-0.1694875074322601,0.3067493959202962,0.3067493959202962,-1.1455278446481458,mid_eye,True,True,True,True
1,TLF,12.318463183263475,8.484575994041677,-0.028272140032554353,-0.3313185152211427,176.3838723082124,3.833887189221798,4.87740772295686,7.441055460306615,-81.37805917272657,-0.06681741720872927,0.024135763368995044,-0.17334855587193992,0.30632503381175447,0.30632503381175447,-1.1453254752894493,mid_eye,True,True,True,True
1,TLF,11.920609608058527,9.052467204508929,-0.03418358472216468,-0.34138563057366944,176.65628118695994,2.868142403549598,5.718128560815757,6.20248104724277,-80.67128427915321,-0.06674958078240406,0.02027858185454322,-0.17333898305032974,0.3069180751544913,0.3069180751544913,-1.143513794899277,mid_eye,True,True,True,True
1,TLF,12.24167433964476,8.939641010402056,-0.02260872870999365,-0.3452658389182152,174.80092907949566,3.302033329242704,3.746533848285736,8.495140491359024,-80.54568521345871,-0.06734051748808714,0.020160388332776644,-0.17247131755170397,0.30714433959547865,0.30714433959547865,-1.1293129903386958,mid_eye,True,True,True,True
1,TLF,12.92806218723996,8.589778514454906,-0.03642693884824762,-0.34380151253328817,177.4459990550495,4.338283672785053,6.048175499736942,6.879886687503017,-79.35741719985748,-0.06615270012260632,0.032525132343135615,-0.170705062490381,0.30181199582846013,0.30181199582846013,-1.1505040811683391,mid_eye,True,True,True,True
1,TLF,11.05426069681073,9.225568658147324,-0.027445422486110337,-0.2716457126308192,176.53225202698232,1.8286920386634051,5.769307453609741,5.284953243200988,-77.89056829416909,-0.06828571743807085,0.02562199492746558,-0.1674760935394058,0.3038146490237011,0.3038146490237011,-1.1439629489483596,mid_eye,True,True,True,True
1,TLF,8.957702327731965,8.169287617076037,-0.0753640131560949,-0.11764301743971609,155.5220458625618,0.7884147106559283,32.6450068003665,-23.687304472634537,-81.4604245502144,-0.06706379218133454,0.04383683931702893,-0.18619749302917274,0.3040895947132192,0.3040895947132192,-1.1365758365304122,mid_eye,True,True,True,True
1,TLF,-11.451128568691388,4.277024806527777,-0.04702170884857782,0.045499096823189235,50.22227367470477,-15.728153375219165,-45.9407416166358,34.4896130479444,-80.09247858340832,-0.07427828088137002,0.05370851448239027,-0.28630392476923383,0.3013562788013889,0.3013562788013889,-1.1352268629859699,mid_eye,True,True,True,True
1,TLF,9.970035526189207,5.539367077879916,0.004420053117644708,0.010780808761026958,16.806857448443946,4.430668448309291,22.28721560559393,-12.317180079404721,-80.40940648404936,-0.07569714591352712,0.024210261843477465,-0.1866956606244397,0.30791802342630814,0.30791802342630814,-1.1100427834981414,mid_eye,True,True,True,True
1,TLF,6.248977495733129,6.877961429835807,-0.012804806326876932,-0.16720191926578035,177.47616367776698,-0.6289839341026777,4.379412683437749,1.8695648122953799,-76.87998174474363,-0.06140473363573802,0.019630098992194322,-0.182119856322539,0.30910731095233424,0.30910731095233424,-1.0933504337651945,mid_eye,True,True,True,True
1,TLF,21.532115101541535,7.627693604068639,-0.13612785647738976,-0.18991603158664677,151.993944380675,13.904421497472896,35.63265649282337,-14.100541391281837,-76.76492327137437,-0.019454239155458863,0.10351792166163866,-0.16549796036151318,0.29120251979051914,0.29120251979051914,-1.154363830663605,mid_eye,True,True,True,True
